u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,access,service,width,bridge,junction,tunnel
430180324,430180407,0,"[36990617, 97655909]",service,,,,False,,False,56.01186900913333,"LINESTRING (-2.6084607 51.4556954, -2.6088321 51.4559078, -2.6089077 51.4559566, -2.6089736 51.4559959, -2.6090686 51.4559692)",,,,yes,,
430180324,430179926,0,180484939,residential,,20 mph,Upper Berkeley Place,False,,False,43.33548643879565,"LINESTRING (-2.6084607 51.4556954, -2.6079916 51.4558294, -2.6078989 51.4558656)",,,,,,
430180407,430180324,0,"[36990617, 97655909]",service,,,,False,,True,56.01186900913333,"LINESTRING (-2.6090686 51.4559692, -2.6089736 51.4559959, -2.6089077 51.4559566, -2.6088321 51.4559078, -2.6084607 51.4556954)",,,,yes,,
430180427,430180490,0,36990624,service,,,,False,,False,7.220156903628572,"LINESTRING (-2.6092883 51.4555833, -2.6093628 51.4556287)",,,,,,
430180427,17585126,0,37002027,secondary,,20 mph,Berkeley Place,True,B4466,False,113.37326622669184,"LINESTRING (-2.6092883 51.4555833, -2.609148 51.4556688, -2.6089841 51.455754, -2.6089134 51.4557814, -2.6088257 51.4558154, -2.6086123 51.4558906, -2.6083778 51.4559722, -2.6082504 51.4560141, -2.6081676 51.4560705, -2.6081247 51.4561101, -2.6080503 51.4562142)",,,,,,
430180490,430180427,0,36990624,service,,,,False,,True,7.220156903628572,"LINESTRING (-2.6093628 51.4556287, -2.6092883 51.4555833)",,,,,,
430191112,26070211,0,1122658462,unclassified,,20 mph,Constitution Hill,False,,False,13.689968913545531,"LINESTRING (-2.6141824 51.4532193, -2.6139884 51.453196)",,,,,,
430191112,26070181,0,4309551,unclassified,,20 mph,Clifton Road,False,,False,57.268660718401485,"LINESTRING (-2.6141824 51.4532193, -2.6141375 51.4532346, -2.6139803 51.4532961, -2.6138146 51.4533713, -2.6136133 51.4535756)",,,,,,
430191112,2983539832,0,76873381,unclassified,,20 mph,Goldney Avenue,False,,True,54.279144119221,"LINESTRING (-2.6141824 51.4532193, -2.6143465 51.4531676, -2.6145842 51.4531245, -2.6147692 51.4530969, -2.6149307 51.4530922)",,,,,,
430191416,26070212,0,36991187,residential,,20 mph,Lower Clifton Hill,True,,False,29.498638822184468,"LINESTRING (-2.6137367 51.4531031, -2.6136679 51.4533649)",,,,,,
430191416,21529973,0,1122658462,unclassified,,20 mph,Constitution Hill,False,,False,67.553044367541,"LINESTRING (-2.6137367 51.4531031, -2.6133391 51.4529457, -2.6130332 51.4528224, -2.612908 51.452784)",,,,,,
430191416,26070211,0,1122658462,unclassified,,20 mph,Constitution Hill,False,,True,20.280455845012746,"LINESTRING (-2.6137367 51.4531031, -2.6138803 51.4531594, -2.6139884 51.453196)",,,,,,
430269402,430269758,0,36996492,primary_link,1,20 mph,Triangle West,True,A4018,False,36.33697537426619,"LINESTRING (-2.6079323 51.4567641, -2.6078913 51.4568271, -2.6078404 51.4568719, -2.6078009 51.4569055, -2.6077583 51.4569213, -2.6076696 51.4569309, -2.6075488 51.4569317)",,,,,,
430269402,430270406,0,"[426430424, 36996524]",primary,2,20 mph,"['Triangle West', ""Queen's Road""]",True,A4018,False,79.98065078782031,"LINESTRING (-2.6079323 51.4567641, -2.6079256 51.4568731, -2.607937 51.4569568, -2.6079633 51.4570303, -2.6080212 51.4570936, -2.6081745 51.4571849, -2.6084789 51.4573414)",,,,,,
430269758,26165146,0,37372355,primary,2,20 mph,Queen's Road,True,A4018,False,123.46740993982894,"LINESTRING (-2.6075488 51.4569317, -2.606709 51.456531, -2.6061237 51.4562652)",,,,,,
430270406,26070202,0,36996524,primary,2,20 mph,Queen's Road,True,A4018,False,37.357632771601956,"LINESTRING (-2.6084789 51.4573414, -2.6088893 51.4575593)",,,,,,
430270406,26070207,0,431578444,residential,,20 mph,Park Place,False,,True,23.43439682039139,"LINESTRING (-2.6084789 51.4573414, -2.6086848 51.4571742)",,,,,,
430272424,26165135,0,41554112,residential,,20 mph,Elmdale Road,False,,False,16.982895228932758,"LINESTRING (-2.6071552 51.4581464, -2.6070916 51.4582939)",,,,,,
430272424,4117553241,0,1351801044,residential,,20 mph,Queens Avenue,False,,False,2.878302657225818,"LINESTRING (-2.6071552 51.4581464, -2.6071776 51.4581246)",,,,,,
430672321,26070224,0,36991181,residential,,20 mph,Lower Clifton Hill,True,,False,94.26126175729786,"LINESTRING (-2.6126623 51.4539744, -2.6122374 51.4539763, -2.6119263 51.453993, -2.6116634 51.4540532, -2.6113568 51.4541492)",,,,,,
430672321,430672363,0,37032327,service,,,,False,,False,90.82698427259699,"LINESTRING (-2.6126623 51.4539744, -2.6125686 51.4541153, -2.612504 51.4541911, -2.6124664 51.4542353, -2.6121564 51.4545006, -2.6119672 51.4546625)",,,,,,
430672363,430672321,0,37032327,service,,,,False,,True,90.82698427259697,"LINESTRING (-2.6119672 51.4546625, -2.6121564 51.4545006, -2.6124664 51.4542353, -2.612504 51.4541911, -2.6125686 51.4541153, -2.6126623 51.4539744)",,,,,,
430715668,830599395,0,4317545,unclassified,,20 mph,Berkeley Avenue,True,,False,46.214573916472666,"LINESTRING (-2.6043526 51.4556888, -2.6047547 51.4553572)",,,,,,
430715668,246192208,0,293529924,primary,,20 mph,Park Street,True,A4018,False,26.58804362278,"LINESTRING (-2.6043526 51.4556888, -2.6044134 51.4557232, -2.6044842 51.4557597, -2.6045453 51.455793, -2.6045933 51.455817, -2.6046479 51.4558412)",,,,,,
460840143,1969856230,0,193802637,secondary,,20 mph,Park Row,True,B4051,False,40.9190455432619,"LINESTRING (-2.6038574 51.4557374, -2.6039613 51.4557569, -2.604182 51.4557875, -2.6042565 51.455798, -2.6043371 51.4558068, -2.6043847 51.4558091, -2.6044347 51.4558096)",,,,,,
460840143,26104492,0,"[422095172, 22888053]",secondary,2,20 mph,Park Row,False,B4051,True,67.07247334777915,"LINESTRING (-2.6038574 51.4557374, -2.6036112 51.4556785, -2.602954 51.4555207)",,,,,,
465205523,1970773874,0,37354484,secondary,2,20 mph,Queen's Road,False,B3129,True,10.778702394914522,"LINESTRING (-2.6104347 51.4580234, -2.6102795 51.4580167)",,,,,,
465205523,26215512,0,39019572,residential,,20 mph,Chesterfield Buildings,True,,False,101.62680910017174,"LINESTRING (-2.6104347 51.4580234, -2.6112864 51.4587675)",,,,,,
465205523,5519467268,0,37354484,secondary,2,20 mph,Queen's Road,False,B3129,False,97.21853717884173,"LINESTRING (-2.6104347 51.4580234, -2.6106637 51.4580334, -2.6107768 51.4580384, -2.6111318 51.4580332, -2.6112065 51.4580327, -2.6115958 51.4580027, -2.6118307 51.4579782)",,,,,,
465205536,2892455913,0,285586222,service,,,,False,,False,8.734436800496134,"LINESTRING (-2.6091973 51.4583405, -2.6092122 51.4584185)",,,,,,
465205536,2892455909,0,"[285586225, 285586226, 285586227]","['service', 'pedestrian']",,,,False,,False,51.6746760809188,"LINESTRING (-2.6091973 51.4583405, -2.6093745 51.4582651, -2.6094969 51.4582116, -2.6096399 51.458149, -2.6098063 51.4580723)",,,,,,
465205536,2892455910,0,285586227,service,,,,False,,True,21.241188755133173,"LINESTRING (-2.6091973 51.4583405, -2.6090515 51.4583106, -2.6089043 51.4582844)",,,,,,
465205538,1970773874,0,37354484,secondary,2,20 mph,Queen's Road,False,B3129,False,33.073113034863894,"LINESTRING (-2.6098094 51.4579656, -2.6101437 51.4580054, -2.6102795 51.4580167)",,,,,,
465205538,243078541,0,37354484,secondary,2,20 mph,Queen's Road,False,B3129,True,14.066885828353797,"LINESTRING (-2.6098094 51.4579656, -2.609722 51.4579409, -2.6096241 51.4579139)",,,,,,
465205538,2892455909,0,284534477,service,,,,False,,False,12.396630843951407,"LINESTRING (-2.6098094 51.4579656, -2.6097828 51.4580364, -2.6098063 51.4580723)",,,,,,
826838268,826838286,0,68829295,residential,,20 mph,Oakfield Grove,False,,False,114.0566165066497,"LINESTRING (-2.6122192 51.4595432, -2.6129938 51.4604483)",,,,,,
826838268,6147790295,0,"[656264968, 68829295]","['service', 'residential']",,20 mph,Oakfield Grove,False,,True,58.63342114451512,"LINESTRING (-2.6122192 51.4595432, -2.6121028 51.4594084, -2.612064 51.4593699, -2.6125109 51.4591951)",,,,,,
826838268,26215518,0,284534473,unclassified,,20 mph,Oakfield Grove,False,,False,75.64225655448769,"LINESTRING (-2.6122192 51.4595432, -2.6117558 51.4597152, -2.6114487 51.4594291)",,,,,,
826838286,5517369465,0,4319667,residential,,20 mph,Oakfield Road,False,,False,27.794287576596943,"LINESTRING (-2.6129938 51.4604483, -2.6126304 51.4605542)",,,10,,,
826838286,26215522,0,4319667,residential,,20 mph,Oakfield Road,False,,True,71.54532903096005,"LINESTRING (-2.6129938 51.4604483, -2.6139731 51.4602441)",,,10,,,
826838286,826838268,0,68829295,residential,,20 mph,Oakfield Grove,False,,True,114.0566165066497,"LINESTRING (-2.6129938 51.4604483, -2.6122192 51.4595432)",,,,,,
830599275,6148493657,0,4319763,residential,,20 mph,Richmond Park Road,False,,True,48.36256191448451,"LINESTRING (-2.6145873 51.4571784, -2.6143784 51.4575934)",,,,,,
830599275,26218282,0,4319763,residential,,20 mph,Richmond Park Road,False,,False,162.72425475803004,"LINESTRING (-2.6145873 51.4571784, -2.6146582 51.4569045, -2.6147017 51.4566437, -2.6147328 51.4563381, -2.6147579 51.4560532, -2.614715 51.4559501, -2.6146044 51.4558554, -2.6144665 51.455789)",,,,,,
830599319,26070229,0,4309546,residential,,20 mph,Meridian Vale,False,,False,29.919298039952043,"LINESTRING (-2.6107392 51.4548562, -2.6107117 51.4547024, -2.6106905 51.4546546, -2.6106651 51.4546362, -2.6106126 51.4546124)",permissive,,,,,
830599319,5227109824,0,4309546,residential,,20 mph,Meridian Vale,False,,True,32.03110256754389,"LINESTRING (-2.6107392 51.4548562, -2.6107822 51.4550135, -2.6107806 51.4550545, -2.6107689 51.4550901, -2.610741 51.4551382)",permissive,,,,,
830599319,830599323,0,69323245,service,,,,False,,True,34.63454667622406,"LINESTRING (-2.6107392 51.4548562, -2.610559 51.4549661, -2.6104028 51.4550859)",,alley,,,,
830599323,830599319,0,69323245,service,,,,False,,False,34.63454667622406,"LINESTRING (-2.6104028 51.4550859, -2.610559 51.4549661, -2.6107392 51.4548562)",,alley,,,,
830599329,830599343,0,69323246,residential,,20 mph,Burton Court,False,,True,18.71255876621448,"LINESTRING (-2.6096821 51.4552175, -2.6098737 51.4553361)",,,,,,
830599329,430180427,0,37002027,secondary,,20 mph,Berkeley Place,True,B4466,False,49.24797292014526,"LINESTRING (-2.6096821 51.4552175, -2.6095847 51.4553401, -2.6094505 51.4554675, -2.6092883 51.4555833)",,,,,,
830599343,830599329,0,69323246,residential,,20 mph,Burton Court,False,,False,18.71255876621448,"LINESTRING (-2.6098737 51.4553361, -2.6096821 51.4552175)",,,,,,
830599351,2098022282,0,431578446,residential,,20 mph,Upper Byron Place,False,,False,39.11939391730008,"LINESTRING (-2.6069803 51.4560528, -2.6070515 51.4557038)",,,,,,
830599351,430178844,0,188001747,primary,2,20 mph,Triangle South,True,A4018,False,39.50384170969406,"LINESTRING (-2.6069803 51.4560528, -2.6072079 51.4560557, -2.6075501 51.4560468)",,,,,,
830599395,830599403,0,69323248,unclassified,,20 mph,There And Back Again Lane,False,,True,36.78091910182109,"LINESTRING (-2.6047547 51.4553572, -2.6044383 51.4550916)",,,,,,
830599395,21529981,0,80931394,unclassified,,20 mph,Berkeley Avenue,False,,False,12.757906052660738,"LINESTRING (-2.6047547 51.4553572, -2.6048738 51.4552697)",,,,,,
830599403,830599395,0,69323248,unclassified,,20 mph,There And Back Again Lane,False,,False,36.78091910182109,"LINESTRING (-2.6044383 51.4550916, -2.6047547 51.4553572)",,,,,,
853556892,26215513,0,"[656100889, 4319669]",residential,,20 mph,Sunderland Place,False,,False,63.51568590870842,"LINESTRING (-2.6103915 51.4585216, -2.6104157 51.4585119, -2.6109269 51.4589643)",,,,,,
853556892,26215516,0,4319669,residential,,20 mph,Sunderland Place,False,,True,93.69665374004941,"LINESTRING (-2.6103915 51.4585216, -2.6103697 51.4585303, -2.6092836 51.4590048)",,,,,,
853556892,2892455909,0,"[284534477, 71824709]",service,,,,False,,True,64.37358355983353,"LINESTRING (-2.6103915 51.4585216, -2.6103628 51.4584941, -2.6103426 51.4584813, -2.609865 51.4581193, -2.6098063 51.4580723)",,,,,,
860227796,1970090198,0,3552330,primary,2,20 mph,Whiteladies Road,False,A4018,False,23.042107231566384,"LINESTRING (-2.6088218 51.4588694, -2.6087922 51.4590758)",,,,,,
860227796,5519467286,0,3552330,primary,2,20 mph,Whiteladies Road,False,A4018,True,37.50612548355492,"LINESTRING (-2.6088218 51.4588694, -2.6088579 51.4586311, -2.6088728 51.4585336)",,,,,,
860227796,26215516,0,72452771,path,,,,False,,True,41.121906299736445,"LINESTRING (-2.6088218 51.4588694, -2.6089681 51.4588867, -2.6090676 51.4590074, -2.6091501 51.4589967, -2.6092301 51.4589866, -2.6092836 51.4590048)",,,,,,
891026747,2098022282,0,431578447,residential,,20 mph,Upper Byron Place,False,,True,73.78928170164049,"LINESTRING (-2.6072234 51.4550489, -2.6070515 51.4557038)",,,,,,
891026747,2098022282,1,75479478,service,,,,True,,False,133.35088768483726,"LINESTRING (-2.6072234 51.4550489, -2.6074157 51.4550662, -2.6074561 51.455062, -2.6075145 51.4550633, -2.6077091 51.4551262, -2.6077409 51.4551484, -2.6077627 51.4551678, -2.6077751 51.455203, -2.6077727 51.4552429, -2.6077612 51.4552801, -2.6076664 51.4554093, -2.607666 51.4554222, -2.6076755 51.4554434, -2.6076787 51.4554646, -2.607676 51.4554875, -2.6075577 51.4556327, -2.6075334 51.4556475, -2.6075024 51.4556586, -2.6074551 51.4556663, -2.6072026 51.455693, -2.6071612 51.4556955, -2.6070515 51.4557038)",,,,,,
891026747,982935335,0,"[431578440, 54484645, 69323247]","['unclassified', 'residential']",,20 mph,"['Upper Byron Place', 'Brandon Hill Lane']",False,,False,132.81315951851008,"LINESTRING (-2.6072234 51.4550489, -2.6072291 51.4550166, -2.6072283 51.454995, -2.6072153 51.4549764, -2.6071741 51.4549383, -2.6068969 51.4547235, -2.6066628 51.4545708, -2.6065599 51.4545276, -2.6063744 51.4544802, -2.6061862 51.4544465, -2.6060434 51.4544278, -2.6059974 51.4544242, -2.6059571 51.4544266, -2.6059209 51.4544385, -2.6057979 51.4544902)",,,,,,
891026764,891026768,0,75479480,residential,,20 mph,Hill View,False,,False,33.162535910915835,"LINESTRING (-2.6118007 51.452528, -2.6120314 51.4527893)",,,,,,
891026768,21529976,0,4067625,unclassified,,20 mph,Constitution Hill,False,,False,51.66661445946117,"LINESTRING (-2.6120314 51.4527893, -2.6112858 51.4527937)",,,,,,
891026768,891026764,0,75479480,residential,,20 mph,Hill View,False,,True,33.162535910915835,"LINESTRING (-2.6120314 51.4527893, -2.6118007 51.452528)",,,,,,
891026768,21529973,0,4067625,unclassified,,20 mph,Constitution Hill,False,,True,60.745716261004766,"LINESTRING (-2.6120314 51.4527893, -2.6121393 51.4527895, -2.6122543 51.4527879, -2.6127558 51.4527847, -2.612908 51.452784)",,,,,,
957704261,957704280,0,97690544,service,,,,False,,True,8.782004305622946,"LINESTRING (-2.6043484 51.4547064, -2.6042677 51.4546455)",,,,,,
957704261,26070236,0,4308347,residential,,20 mph,Charlotte Street,True,,False,33.270790168685636,"LINESTRING (-2.6043484 51.4547064, -2.6042891 51.4547364, -2.6039772 51.4548962)",,,,,,
957704280,957704261,0,97690544,service,,,,False,,False,8.782004305622946,"LINESTRING (-2.6042677 51.4546455, -2.6043484 51.4547064)",,,,,,
957754269,17585143,0,3552302,primary,2,20 mph,Park Street,False,A4018,False,4.835294742119566,"LINESTRING (-2.6035778 51.4551189, -2.6036209 51.4551531)",,,,,,
957754269,17585146,0,3552302,primary,2,20 mph,Park Street,False,A4018,True,105.32643010862225,"LINESTRING (-2.6035778 51.4551189, -2.603195 51.4548299, -2.6026238 51.4543815)",,,,,,
963961980,2298696536,0,22887921,primary,2,20 mph,Park Street,False,A4018,False,2.039333823428737,"LINESTRING (-2.6009948 51.4531286, -2.601014 51.4531425)",,,,,,
974590436,26104406,0,83696506,unclassified,,,Deanery Road,False,,True,34.282128918227684,"LINESTRING (-2.6018955 51.4517727, -2.6020202 51.4517543, -2.6023769 51.4517016)",yes,alley,4.5,,,
974590436,2205701895,0,83696507,service,,,Deanery Road,True,,False,9.154780064918029,"LINESTRING (-2.6018955 51.4517727, -2.6019007 51.4517834, -2.6019002 51.4518024, -2.6018884 51.4518195, -2.6018655 51.4518333, -2.601845 51.4518382)",,,,,roundabout,
974590455,974590436,0,83696507,service,,,Deanery Road,True,,False,16.503212284194923,"LINESTRING (-2.6017495 51.4518076, -2.6017459 51.4517862, -2.6017524 51.4517718, -2.6017697 51.4517567, -2.6017889 51.4517483, -2.6018086 51.4517442, -2.601833 51.4517436, -2.601853 51.4517468, -2.6018798 51.4517581, -2.6018955 51.4517727)",,,,,roundabout,
981814755,2757541600,0,4067625,unclassified,,20 mph,Constitution Hill,False,,True,48.735636679639555,"LINESTRING (-2.6099304 51.4531306, -2.61002 51.4531174, -2.6102237 51.4530561, -2.6105348 51.4529147)",,,,,,
981814755,17585135,0,280997083,secondary,2,20 mph,Jacobs Wells Road,False,B4466,False,73.15338409856172,"LINESTRING (-2.6099304 51.4531306, -2.6099472 51.4532815, -2.6100036 51.4537869)",,,,,,
981814755,11865591910,0,280997083,secondary,2,20 mph,Jacobs Wells Road,False,B4466,True,130.4713756248554,"LINESTRING (-2.6099304 51.4531306, -2.6098958 51.4530454, -2.6098577 51.4529637, -2.6097849 51.4528674, -2.6096611 51.4527505, -2.609536 51.4526704, -2.6094115 51.4525976, -2.6091606 51.4524487, -2.6089698 51.4523419, -2.6088968 51.452301, -2.6087841 51.4522315)",,,,,,
982918639,26070234,0,4308343,unclassified,,20 mph,Great George Street,False,,True,105.97154307861766,"LINESTRING (-2.6056653 51.4528247, -2.6051954 51.4530652, -2.6044835 51.4534296)",,,,,,
982935335,21529982,0,431578440,unclassified,,20 mph,Brandon Hill Lane,False,,False,31.418938289116856,"LINESTRING (-2.6057979 51.4544902, -2.6056482 51.4545765, -2.6056365 51.4545899, -2.6056262 51.4546095, -2.6056222 51.4546364, -2.6056222 51.4546548, -2.6056287 51.4546776, -2.6056458 51.4547275)",,,,,,
982935335,891026747,0,"[431578440, 54484645, 69323247]","['unclassified', 'residential']",,20 mph,"['Upper Byron Place', 'Brandon Hill Lane']",False,,True,132.81315951851008,"LINESTRING (-2.6057979 51.4544902, -2.6059209 51.4544385, -2.6059571 51.4544266, -2.6059974 51.4544242, -2.6060434 51.4544278, -2.6061862 51.4544465, -2.6063744 51.4544802, -2.6065599 51.4545276, -2.6066628 51.4545708, -2.6068969 51.4547235, -2.6071741 51.4549383, -2.6072153 51.4549764, -2.6072283 51.454995, -2.6072291 51.4550166, -2.6072234 51.4550489)",,,,,,
982935335,4765573948,0,483814476,service,,,,False,,True,37.162505004517456,"LINESTRING (-2.6057979 51.4544902, -2.6056226 51.4542668, -2.6055404 51.4541983)",,,,,,
1015346553,26070172,0,194944265,secondary,2,20 mph,Clifton Road,False,B3129,False,38.346057109610655,"LINESTRING (-2.6152408 51.4554902, -2.6150951 51.4554911, -2.6150104 51.4554917, -2.6149723 51.4554919, -2.6148703 51.4555103, -2.6147993 51.4555262, -2.6147388 51.4555542, -2.6147229 51.4555685)",,,,,,
1022548104,26215527,0,93545877,residential,,20 mph,Hanbury Road,False,,True,65.51760644497297,"LINESTRING (-2.6140942 51.4583362, -2.6139817 51.4583875, -2.6139488 51.4584447, -2.6139415 51.4585011, -2.6139861 51.4588851)",,,,,,
1022548104,25991706,0,357564000,secondary,,20 mph,Pembroke Road,False,B4467,False,16.41971635869331,"LINESTRING (-2.6140942 51.4583362, -2.6140249 51.4582819, -2.6139398 51.4582243)",,,,,,
1022548104,21531985,0,357564000,secondary,,20 mph,Pembroke Road,False,B4467,True,89.109925071333,"LINESTRING (-2.6140942 51.4583362, -2.6142802 51.4584928, -2.6144675 51.4586666, -2.6147769 51.4590139)",,,,,,
1022548134,25991707,0,37354485,secondary,,20 mph,Queens Road,True,B3129,False,32.01491715656145,"LINESTRING (-2.6123593 51.4578872, -2.6124196 51.457803, -2.6125223 51.4577285, -2.6126586 51.4576806)",,,,,,
1022548134,5519467268,0,"[575147498, 1039880340]",secondary,1,20 mph,Queen's Road,True,B3129,False,38.744365335467194,"LINESTRING (-2.6123593 51.4578872, -2.6122342 51.4579292, -2.6121591 51.4579416, -2.6119755 51.4579759, -2.6119123 51.4579859, -2.6118307 51.4579782)",,,,,,
1022548134,5519467253,0,1155693445,tertiary,1,20 mph,Saint Pauls Road,True,,False,33.50926685416386,"LINESTRING (-2.6123593 51.4578872, -2.6124142 51.4579278, -2.6124407 51.4579772, -2.6124381 51.4580139, -2.6123967 51.4580719, -2.6123516 51.45811, -2.6122841 51.4581344)",,,,,,
1052953603,21531985,0,4319761,unclassified,2,20 mph,Clifton Park,False,,False,29.156091259945818,"LINESTRING (-2.6151316 51.4588728, -2.6147769 51.4590139)",,,,,,
1130492535,10739447463,0,97649856,service,,,,False,,False,32.94062475288049,"LINESTRING (-2.6038161 51.4560547, -2.603861 51.4559717, -2.6038711 51.4559486, -2.6038791 51.4559196, -2.6039016 51.4558393, -2.6039062 51.455823, -2.6039217 51.4557666)",,,,,,
1130492591,430269402,0,36990479,primary,3,20 mph,Triangle West,True,A4018,False,16.59858486233687,"LINESTRING (-2.6079721 51.4566169, -2.6079323 51.4567641)",,,,,,
1130492591,1130492605,0,97649847,service,,,,False,,True,34.75260821692231,"LINESTRING (-2.6079721 51.4566169, -2.6084357 51.4567362)",,,,,,
1130492605,1130492591,0,97649847,service,,,,False,,False,34.75260821692231,"LINESTRING (-2.6084357 51.4567362, -2.6079721 51.4566169)",,,,,,
1130492610,26070196,0,"[4308330, 4308331]",residential,,20 mph,"['Tottenham Place', 'York Place']",False,,False,99.16825567799778,"LINESTRING (-2.6118443 51.4550134, -2.6115571 51.4550824, -2.6110306 51.4557008)",,,,,,
1130492610,26070209,0,"[4308330, 1035864076]",residential,,20 mph,York Place,False,,True,128.70608242873826,"LINESTRING (-2.6118443 51.4550134, -2.6121963 51.4548663, -2.6129213 51.4545632, -2.6133869 51.4543686)",,,,,,
1130492610,12106932177,0,97649850,service,,,,False,,False,41.39249253431028,"LINESTRING (-2.6118443 51.4550134, -2.611963 51.4551776, -2.6119619 51.4553049, -2.6119767 51.4553691)",,,,,,
1130578185,2006482485,0,22888053,secondary,2,20 mph,Park Row,False,B4051,True,7.00172097638907,"LINESTRING (-2.6022885 51.4553908, -2.6021893 51.4553788)",,,,,,
1130578185,26104492,0,22888053,secondary,2,20 mph,Park Row,False,B4051,False,48.35643460004201,"LINESTRING (-2.6022885 51.4553908, -2.6024227 51.4554113, -2.6025808 51.4554397, -2.602954 51.4555207)",,,,,,
1130578185,1130578206,0,97655813,service,,,,False,,False,38.98185752126453,"LINESTRING (-2.6022885 51.4553908, -2.6023501 51.4552263, -2.6025671 51.455105)",,,,,,
1130578189,412366732,0,35156440,pedestrian,,,Woodland Rise,False,,True,56.96067159033045,"LINESTRING (-2.6015171 51.4558635, -2.6015011 51.4557726, -2.6014423 51.4554273, -2.6014289 51.4553542)",,,,,,
1130578206,1130578185,0,97655813,service,,,,False,,True,38.98185752126453,"LINESTRING (-2.6025671 51.455105, -2.6023501 51.4552263, -2.6022885 51.4553908)",,,,,,
1231337670,1231337670,0,107101126,service,,,,True,,False,248.49259081033722,"LINESTRING (-2.6096347 51.454865, -2.6096083 51.454905, -2.60954 51.4549914, -2.6094044 51.4551641, -2.6093451 51.4552273, -2.6093149 51.4552553, -2.6092865 51.4552766, -2.6092697 51.4552869, -2.6092512 51.4552959, -2.6092302 51.4553023, -2.6092026 51.4553069, -2.6091829 51.4553071, -2.6091602 51.4553047, -2.6091401 51.4552995, -2.6091232 51.4552934, -2.6091073 51.4552857, -2.6090981 51.4552773, -2.6090897 51.4552658, -2.6090893 51.4552507, -2.6090923 51.4552339, -2.6090998 51.455215, -2.609143 51.4551251, -2.6093102 51.4548303, -2.6093296 51.4547934, -2.6093412 51.45477, -2.6093906 51.4546593, -2.6094577 51.4545129, -2.6095185 51.4543931, -2.6095308 51.4543722, -2.6095419 51.4543591, -2.609559 51.4543486, -2.6095707 51.4543432, -2.6095895 51.4543394, -2.6096185 51.4543376, -2.6096424 51.4543371, -2.609667 51.454338, -2.6097098 51.4543416, -2.609733 51.454346, -2.6097532 51.4543518, -2.6097678 51.4543629, -2.6097765 51.4543748, -2.6097796 51.454393, -2.6097792 51.4544024, -2.6097791 51.4544043, -2.6097766 51.4544222, -2.6097651 51.4544891, -2.6097352 51.4545979, -2.6096948 51.4547079, -2.6096428 51.4548486, -2.6096347 51.454865)",,driveway,,,,
1231337670,2207401619,0,107101136,service,,,,False,,True,12.737509201809186,"LINESTRING (-2.6096347 51.454865, -2.6097099 51.4548793, -2.6098094 51.4549006)",,driveway,,,,
1250715235,26165151,0,177586107,tertiary,2,20 mph,Saint Michaels Hill,False,,True,4.393201051961699,"LINESTRING (-2.6011604 51.460035, -2.6011695 51.4600741)",,,,,,
1250715235,10935221426,0,109196963,residential,,20 mph,Saint Michaels Park,False,,False,20.529206778288163,"LINESTRING (-2.6011604 51.460035, -2.6012247 51.4600241, -2.6012539 51.4600169, -2.6012878 51.4600054, -2.6013778 51.4599761, -2.6014293 51.4599593)",,,5,,,
1492538738,1492538770,0,136000055,service,,,,False,,False,2.177571933453513,"LINESTRING (-2.6152073 51.4529595, -2.6151813 51.4529485)",,,,,,
1492538770,1492538738,0,136000055,service,,,,False,,True,2.177571933453513,"LINESTRING (-2.6151813 51.4529485, -2.6152073 51.4529595)",,,,,,
1492538770,2983539832,0,4308339,residential,,20 mph,Goldney Avenue,False,,True,23.923937792297583,"LINESTRING (-2.6151813 51.4529485, -2.6150197 51.4530225, -2.6149819 51.453046, -2.6149527 51.4530642, -2.6149307 51.4530922)",,,,,,
1492538770,2983539805,0,136000055,service,,,,False,,False,32.890675107338495,"LINESTRING (-2.6151813 51.4529485, -2.6151404 51.4529206, -2.6149947 51.4526791)",,,,,,
1572010433,10753537978,0,25632250,unclassified,,20 mph,Cantock's Close,False,,False,24.666849571943708,"LINESTRING (-2.6011649 51.4560176, -2.60111 51.4560363, -2.6010739 51.4560522, -2.6010341 51.4560737, -2.6008903 51.4561572)",,,,,,
1572010433,279377035,0,25632250,unclassified,,20 mph,Cantock's Close,False,,True,69.61785621810643,"LINESTRING (-2.6011649 51.4560176, -2.6014517 51.4559417, -2.601497 51.4559311, -2.6015342 51.4559247, -2.6015718 51.4559221, -2.6015992 51.4559242, -2.6016251 51.4559298, -2.6016496 51.4559397, -2.6016874 51.4559582, -2.6020056 51.456144)",,,,,,
1692444818,4218233650,0,22888053,secondary,2,20 mph,Park Row,False,B4051,False,3.9287919870396966,"LINESTRING (-2.6016029 51.4553471, -2.6016596 51.4553468)",,,,,,
1692444818,3683449012,0,25663302,secondary,2,20 mph,,False,B4051,False,2.3221188706589926,"LINESTRING (-2.6016029 51.4553471, -2.6015694 51.4553477)",,,,,,
1692444818,10739497719,0,194089144,tertiary,,20 mph,Woodland Road,False,,True,73.2429036916966,"LINESTRING (-2.6016029 51.4553471, -2.6016376 51.4554074, -2.6016529 51.4554213, -2.6016861 51.4554455, -2.6017531 51.4554794, -2.6019862 51.4555922, -2.6022108 51.4557063, -2.6023624 51.4557922)",,,,,,
